# GREAT version 4.0.4	Species assembly: hg38	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
Ensembl Genes	18792	BARHL1	445	5.888345e-3	1.000000e+0	2.484617e-1	5.675257e+0	7.048139e-1	4	8.619468e-5	4.891770e-4	1	3.764712e-1	1.000000e+0	1.000000e+0	2.656246e+0	3.764712e-1	1	1	1.414627e-4	1.000000e+0	ovary_MesGATA2_CoelEpi_MesLHX9_preGran_Supp_Missing_Endo_Epi_Neuro_PV_Immune,ovary_MesGATA2_MesLHX9_preGran_PV_Supp_Missing_Endo_Neuro_CoelEpi,ovary_MesGATA2_preGran_MesLHX9_Supp_Missing_CoelEpi_Endo_Neuro_Epi_PV,ovary_MesLHX9_MesGATA2_Supp_preGran_CoelEpi_Missing_Endo_Epi_Neuro_PV_Immune	BARHL1
Ensembl Genes	10008	FUT2	446	5.955753e-3	1.000000e+0	2.507425e-1	1.764802e+1	1.133271e-1	2	1.385926e-5	2.445885e-4	1	3.764712e-1	1.000000e+0	1.000000e+0	2.656246e+0	3.764712e-1	1	1	1.414627e-4	1.000000e+0	ovary_MesLHX9_MesGATA2_preGran_Missing_CoelEpi_PV_Supp_Endo_Neuro_Epi,ovary_Supp_MesLHX9_preGran_Missing_CoelEpi_Endo_MesGATA2_Neuro_Germ_SMC	FUT2
Ensembl Genes	267	PLA2G2C	447	5.968432e-3	1.000000e+0	2.507142e-1	1.762854e+1	1.134524e-1	2	1.387457e-5	2.445885e-4	1	3.764712e-1	1.000000e+0	1.000000e+0	2.656246e+0	3.764712e-1	1	1	1.414627e-4	1.000000e+0	ovary_CoelEpi_MesGATA2_MesLHX9_preGran_Endo_Supp_PV_Neuro_Missing_Epi,ovary_Supp_MesLHX9_MesGATA2_Endo_CoelEpi_preGran_PV_Missing_Immune_Neuro_Epi	PLA2G2C
Ensembl Genes	458	RNF19B	448	5.986967e-3	1.000000e+0	2.509314e-1	8.314041e+0	3.608353e-1	3	4.412808e-5	3.668827e-4	1	3.764712e-1	1.000000e+0	1.000000e+0	2.656246e+0	3.764712e-1	1	1	1.414627e-4	1.000000e+0	ovary_MesLHX9_Endo_Supp_preGran_Missing_MesGATA2_CoelEpi_PV_Neuro_Epi,ovary_MesLHX9_PV_preGran_Supp_Missing_CoelEpi_MesGATA2_Endo_Neuro_Epi_Immune,ovary_MesLHX9_preGran_MesGATA2_Endo_Supp_CoelEpi_Missing_Neuro_PV	RNF19B
Ensembl Genes	2185	NRP1	449	6.022022e-3	1.000000e+0	2.518385e-1	2.615911e+0	3.822760e+0	10	4.675016e-4	1.222942e-3	1	3.764712e-1	1.000000e+0	1.000000e+0	2.656246e+0	3.764712e-1	1	1	1.414627e-4	1.000000e+0	ovary_CoelEpi_preGran_MesLHX9_MesGATA2_Supp_Endo_Missing_PV_Neuro_SMC,ovary_MesGATA2_preGran_MesLHX9_PV_CoelEpi_Missing_Supp_Neuro_Endo_Germ_Epi,ovary_MesLHX9_MesGATA2_Supp_Endo_PV_Missing_CoelEpi_preGran_Neuro_Epi,ovary_MesLHX9_Missing_CoelEpi_MesGATA2_preGran_Supp_Endo_Neuro,ovary_MesLHX9_Supp_MesGATA2_Missing_CoelEpi_PV_preGran_Neuro_Epi_Endo_SMC,ovary_MesLHX9_Supp_MesGATA2_preGran_Missing_Endo_Neuro_PV_CoelEpi_Germ,ovary_Missing_MesGATA2_preGran_CoelEpi_MesLHX9_PV_Endo_Supp_Neuro_Epi,ovary_Supp_MesLHX9_MesGATA2_CoelEpi_PV_preGran_Missing_Endo_Neuro_Epi,ovary_preGran_CoelEpi_Endo_MesLHX9_Supp_MesGATA2_PV_Immune_Neuro_Missing_Epi,ovary_preGran_Missing_CoelEpi_MesLHX9_MesGATA2_PV_Supp_Endo_Neuro	NRP1
Ensembl Genes	8585	AATK-AS1	450	6.077162e-3	1.000000e+0	2.535797e-1	8.268690e+0	3.628144e-1	3	4.437011e-5	3.668827e-4	1	3.764712e-1	1.000000e+0	1.000000e+0	2.656246e+0	3.764712e-1	1	1	1.414627e-4	1.000000e+0	ovary_Endo_Missing_MesLHX9_MesGATA2_preGran_Supp_CoelEpi_Neuro_PV_Immune_Epi,ovary_MesLHX9_MesGATA2_CoelEpi_preGran_PV_Neuro_Supp_Epi_Endo_Immune_Missing_Germ,ovary_preGran_MesLHX9_Supp_PV_CoelEpi_MesGATA2_Missing_Endo_Epi_Neuro_SMC	AATK-AS1
Ensembl Genes	7972	CISD3	451	6.091637e-3	1.000000e+0	2.536201e-1	1.744239e+1	1.146632e-1	2	1.402265e-5	2.445885e-4	1	3.764712e-1	1.000000e+0	1.000000e+0	2.656246e+0	3.764712e-1	1	1	1.414627e-4	1.000000e+0	ovary_MesLHX9_preGran_Supp_CoelEpi_Missing_MesGATA2_Endo_PV_Germ_Neuro_Epi_Immune,ovary_Supp_preGran_CoelEpi_MesLHX9_MesGATA2_Endo_PV_Missing_Neuro_Immune_Epi_SMC_Germ	CISD3
Ensembl Genes	9908	KLC3	452	6.219446e-3	1.000000e+0	2.583684e-1	1.725515e+1	1.159074e-1	2	1.417481e-5	2.445885e-4	1	3.764712e-1	1.000000e+0	1.000000e+0	2.656246e+0	3.764712e-1	1	1	1.414627e-4	1.000000e+0	ovary_Missing_MesLHX9_MesGATA2_PV_preGran_CoelEpi_Endo_Supp_Neuro_Epi_SMC,ovary_Missing_PV_MesLHX9_MesGATA2_Endo_preGran_CoelEpi_Supp_Immune_Neuro_Epi	KLC3
Ensembl Genes	17916	GDF6	453	6.244407e-3	1.000000e+0	2.588327e-1	2.992786e+0	2.673094e+0	8	3.269040e-4	9.783539e-4	1	3.764712e-1	1.000000e+0	1.000000e+0	2.656246e+0	3.764712e-1	1	1	1.414627e-4	1.000000e+0	ovary_MesGATA2_CoelEpi_MesLHX9_preGran_Missing_Endo_Neuro_Epi_Immune_Supp,ovary_MesGATA2_MesLHX9_Endo_CoelEpi_preGran_PV_Supp_Missing_Neuro_Epi,ovary_MesLHX9_Missing_CoelEpi_Supp_MesGATA2_preGran_Neuro_PV,ovary_MesLHX9_preGran_MesGATA2_CoelEpi_Supp_Endo_Missing_Neuro_PV_Epi,ovary_MesLHX9_preGran_Supp_MesGATA2_CoelEpi_PV_Endo_Missing_Neuro_Immune_Epi,ovary_Supp_preGran_MesGATA2_MesLHX9_CoelEpi_Missing_Epi_Neuro_PV,ovary_preGran_MesGATA2_CoelEpi_MesLHX9_PV_Endo_Supp_Missing_Epi_Neuro,ovary_preGran_MesGATA2_CoelEpi_Missing_MesLHX9_Supp_PV_Neuro_Epi_Germ	GDF6
Ensembl Genes	11000	PAX8	454	6.257494e-3	1.000000e+0	2.588039e-1	5.575987e+0	7.173618e-1	4	8.772922e-5	4.891770e-4	1	3.764712e-1	1.000000e+0	1.000000e+0	2.656246e+0	3.764712e-1	1	1	1.414627e-4	1.000000e+0	ovary_CoelEpi_Supp_MesLHX9_MesGATA2_Endo_Epi_preGran_Missing_Neuro_PV,ovary_MesLHX9_CoelEpi_MesGATA2_Supp_preGran_PV_Endo_Missing_Neuro_Epi,ovary_MesLHX9_Supp_preGran_MesGATA2_Missing_CoelEpi_PV_Endo_Epi_Neuro_Immune,ovary_Supp_MesLHX9_PV_CoelEpi_MesGATA2_preGran_Endo_Missing_Neuro_Epi_Immune_SMC	PAX8
Ensembl Genes	5211	SERP2	455	6.271085e-3	1.000000e+0	2.587960e-1	4.388637e+0	1.139306e+0	5	1.393306e-4	6.114712e-4	1	3.764712e-1	1.000000e+0	1.000000e+0	2.656246e+0	3.764712e-1	1	1	1.414627e-4	1.000000e+0	ovary_MesGATA2_PV_MesLHX9_Supp_Missing_preGran_Neuro_Epi_CoelEpi_Endo_Germ,ovary_MesLHX9_MesGATA2_preGran_Missing_CoelEpi_Supp_Endo_PV_Epi_Neuro_Germ,ovary_MesLHX9_Missing_Endo_MesGATA2_preGran_Supp_PV_CoelEpi_Epi_Neuro,ovary_MesLHX9_Supp_preGran_MesGATA2_Missing_Endo_PV_CoelEpi_Neuro_Epi_SMC,ovary_preGran_MesGATA2_Missing_Supp_MesLHX9_CoelEpi_PV_Neuro_Immune_Epi	SERP2
Ensembl Genes	8517	CDK3	456	6.284818e-3	1.000000e+0	2.587939e-1	1.716159e+1	1.165393e-1	2	1.425208e-5	2.445885e-4	1	3.764712e-1	1.000000e+0	1.000000e+0	2.656246e+0	3.764712e-1	1	1	1.414627e-4	1.000000e+0	ovary_MesLHX9_Missing_MesGATA2_Supp_Endo_PV_preGran_Immune_Epi_CoelEpi_Neuro,ovary_MesLHX9_Supp_Missing_preGran_MesGATA2_CoelEpi_PV_Neuro_Endo_Immune_Epi	CDK3
Ensembl Genes	12092	STX16	457	6.335090e-3	1.000000e+0	2.602932e-1	8.143795e+0	3.683786e-1	3	4.505058e-5	3.668827e-4	1	3.764712e-1	1.000000e+0	1.000000e+0	2.656246e+0	3.764712e-1	1	1	1.414627e-4	1.000000e+0	ovary_MesLHX9_CoelEpi_preGran_Supp_MesGATA2_Endo_Missing_Neuro_PV_SMC_Epi,ovary_MesLHX9_preGran_MesGATA2_Supp_Missing_PV_CoelEpi_Endo_Neuro_Epi,ovary_PV_CoelEpi_MesLHX9_preGran_MesGATA2_Supp_Endo_Missing_Neuro_Epi_SMC	STX16
Ensembl Genes	5395	GRK1	458	6.348474e-3	1.000000e+0	2.602736e-1	1.707189e+1	1.171517e-1	2	1.432697e-5	2.445885e-4	1	3.764712e-1	1.000000e+0	1.000000e+0	2.656246e+0	3.764712e-1	1	1	1.414627e-4	1.000000e+0	ovary_MesLHX9_PV_preGran_CoelEpi_Supp_MesGATA2_Endo_Missing_Neuro_Epi_Immune,ovary_Supp_Endo_CoelEpi_MesGATA2_PV_MesLHX9_preGran_Missing_Neuro_Epi_Immune	GRK1
Ensembl Genes	6149	SPTBN5	459	6.395353e-3	1.000000e+0	2.616243e-1	8.115587e+0	3.696590e-1	3	4.520717e-5	3.668827e-4	1	3.764712e-1	1.000000e+0	1.000000e+0	2.656246e+0	3.764712e-1	1	1	1.414627e-4	1.000000e+0	ovary_PV_MesLHX9_MesGATA2_CoelEpi_Supp_preGran_Missing_Endo_Neuro_Epi,ovary_Supp_preGran_Endo_MesLHX9_MesGATA2_CoelEpi_Missing_PV_Neuro_Epi,ovary_Supp_preGran_PV_MesLHX9_CoelEpi_Missing_MesGATA2_Endo_Neuro_Epi_SMC	SPTBN5
Ensembl Genes	17249	LRRC4	460	6.451080e-3	1.000000e+0	2.633303e-1	3.696707e+0	1.623066e+0	6	1.984916e-4	7.337654e-4	1	3.764712e-1	1.000000e+0	1.000000e+0	2.656246e+0	3.764712e-1	1	1	1.414627e-4	1.000000e+0	ovary_Endo_MesLHX9_MesGATA2_preGran_CoelEpi_Supp_Missing_Neuro_PV_SMC_Epi,ovary_MesGATA2_Supp_MesLHX9_preGran_Endo_CoelEpi_Missing_Neuro_Immune_PV_Epi,ovary_Missing_MesLHX9_preGran_Supp_MesGATA2_CoelEpi_Endo_Neuro_PV_Epi_Immune,ovary_preGran_CoelEpi_Supp_MesLHX9_MesGATA2_Missing_Endo_Neuro_PV,ovary_preGran_MesGATA2_Supp_MesLHX9_Endo_PV_Immune_Neuro_Epi_CoelEpi_Missing,ovary_preGran_MesLHX9_Supp_Endo_CoelEpi_PV_MesGATA2_Missing_Neuro	LRRC4
Ensembl Genes	10447	NT5C1B-RDH14	461	6.471584e-3	1.000000e+0	2.635942e-1	3.269868e+0	2.140760e+0	7	2.618026e-4	8.560597e-4	1	3.764712e-1	1.000000e+0	1.000000e+0	2.656246e+0	3.764712e-1	1	1	1.414627e-4	1.000000e+0	ovary_MesGATA2_CoelEpi_PV_MesLHX9_Missing_Neuro_preGran_Supp,ovary_MesLHX9_MesGATA2_Missing_Supp_preGran_Neuro_CoelEpi_Epi_PV_Endo_SMC,ovary_MesLHX9_Missing_MesGATA2_CoelEpi_Supp_Endo_preGran_Neuro_PV_Epi_Germ,ovary_PV_CoelEpi_Supp_MesLHX9_MesGATA2_Missing_preGran_Endo_Neuro_SMC,ovary_PV_MesGATA2_MesLHX9_CoelEpi_Supp_preGran_Missing_Endo_Neuro_Epi,ovary_Supp_MesLHX9_MesGATA2_preGran_Endo_Missing_CoelEpi_Neuro_Epi_PV,ovary_Supp_Missing_preGran_CoelEpi_Endo_MesGATA2_MesLHX9_Epi_Neuro_SMC_Immune	NT5C1B-RDH14
Ensembl Genes	16759	ENSG00000250424	462	6.590623e-3	1.000000e+0	2.678617e-1	8.026560e+0	3.737591e-1	3	4.570859e-5	3.668827e-4	1	3.764712e-1	1.000000e+0	1.000000e+0	2.656246e+0	3.764712e-1	1	1	1.414627e-4	1.000000e+0	ovary_MesGATA2_Supp_MesLHX9_Endo_preGran_PV_Missing_Epi_Neuro_CoelEpi_Immune,ovary_MesLHX9_Endo_CoelEpi_preGran_Missing_Supp_MesGATA2_Neuro_PV_Epi_Immune,ovary_Missing_PV_MesLHX9_MesGATA2_Supp_preGran_Endo_CoelEpi_Neuro_Epi_Immune	ENSG00000250424
Ensembl Genes	11723	GPCPD1	463	6.657180e-3	1.000000e+0	2.699824e-1	3.671797e+0	1.634077e+0	6	1.998383e-4	7.337654e-4	1	3.764712e-1	1.000000e+0	1.000000e+0	2.656246e+0	3.764712e-1	1	1	1.414627e-4	1.000000e+0	ovary_MesLHX9_CoelEpi_MesGATA2_Supp_PV_preGran_Missing_Epi_Neuro_Immune_Endo,ovary_PV_CoelEpi_MesLHX9_preGran_Missing_Endo_MesGATA2_Neuro_Supp,ovary_Supp_Endo_preGran_MesGATA2_CoelEpi_MesLHX9_Missing_Neuro_Epi_Immune_PV_Germ,ovary_Supp_MesLHX9_MesGATA2_Missing_CoelEpi_preGran_PV_Endo_Neuro_Epi,ovary_Supp_preGran_Endo_MesLHX9_MesGATA2_CoelEpi_Missing_Neuro_PV_Epi,ovary_preGran_MesLHX9_CoelEpi_MesGATA2_Missing_PV_Endo_Supp_Neuro_Epi	GPCPD1
Ensembl Genes	2782	PKP3	464	6.666713e-3	1.000000e+0	2.697864e-1	1.664285e+1	1.201717e-1	2	1.469631e-5	2.445885e-4	1	3.764712e-1	1.000000e+0	1.000000e+0	2.656246e+0	3.764712e-1	1	1	1.414627e-4	1.000000e+0	ovary_MesGATA2_Supp_CoelEpi_Missing_MesLHX9_preGran_Endo_Neuro_Epi_PV,ovary_MesLHX9_MesGATA2_CoelEpi_Supp_preGran_Endo_PV_Missing_Neuro_Epi_Germ	PKP3
Ensembl Genes	12552	ZNRF3	465	6.667094e-3	1.000000e+0	2.692216e-1	5.474033e+0	7.307226e-1	4	8.936317e-5	4.891770e-4	1	3.764712e-1	1.000000e+0	1.000000e+0	2.656246e+0	3.764712e-1	1	1	1.414627e-4	1.000000e+0	ovary_MesGATA2_Missing_MesLHX9_Supp_preGran_CoelEpi_Endo_PV_Epi_Neuro_SMC,ovary_MesLHX9_MesGATA2_Supp_Endo_Missing_preGran_CoelEpi_Neuro_Epi_Immune_Germ,ovary_Supp_MesLHX9_Endo_preGran_Missing_MesGATA2_CoelEpi_Neuro_Epi,ovary_preGran_Supp_Endo_MesLHX9_Missing_MesGATA2_CoelEpi_PV_Neuro_Epi_SMC_Immune	ZNRF3
Ensembl Genes	15986	CCDC167	466	6.688987e-3	1.000000e+0	2.695260e-1	5.468805e+0	7.314213e-1	4	8.944861e-5	4.891770e-4	1	3.764712e-1	1.000000e+0	1.000000e+0	2.656246e+0	3.764712e-1	1	1	1.414627e-4	1.000000e+0	ovary_MesGATA2_CoelEpi_MesLHX9_Supp_preGran_PV_Neuro_Endo_Epi_Missing,ovary_MesLHX9_CoelEpi_Epi_MesGATA2_preGran_Endo_Missing_Supp_Neuro_PV_SMC,ovary_MesLHX9_Supp_preGran_CoelEpi_MesGATA2_Endo_PV_Missing_Neuro_Epi,ovary_preGran_MesGATA2_CoelEpi_Supp_MesLHX9_Missing_Neuro_PV_Epi	CCDC167
Ensembl Genes	12532	CRYBB3	467	6.693791e-3	1.000000e+0	2.691420e-1	5.467660e+0	7.315744e-1	4	8.946733e-5	4.891770e-4	1	3.764712e-1	1.000000e+0	1.000000e+0	2.656246e+0	3.764712e-1	1	1	1.414627e-4	1.000000e+0	ovary_MesLHX9_MesGATA2_Missing_Supp_preGran_CoelEpi_Epi_Neuro_Germ_PV,ovary_MesLHX9_preGran_MesGATA2_Missing_Supp_CoelEpi_PV_Neuro_Endo,ovary_Missing_preGran_MesGATA2_CoelEpi_Supp_MesLHX9_Endo_Epi_Neuro_PV,ovary_preGran_Endo_Supp_MesLHX9_Missing_MesGATA2_CoelEpi_Neuro_Germ	CRYBB3
Ensembl Genes	18710	SH2D3C	468	6.741348e-3	1.000000e+0	2.704750e-1	1.654665e+1	1.208704e-1	2	1.478175e-5	2.445885e-4	1	3.764712e-1	1.000000e+0	1.000000e+0	2.656246e+0	3.764712e-1	1	1	1.414627e-4	1.000000e+0	ovary_MesLHX9_Endo_MesGATA2_Missing_preGran_CoelEpi_PV_Supp_Neuro_Germ_Immune_Epi,ovary_MesLHX9_preGran_CoelEpi_MesGATA2_Endo_Missing_Supp_Germ_PV_Epi_Neuro	SH2D3C
Ensembl Genes	12349	CRYAA	469	6.756447e-3	1.000000e+0	2.705028e-1	5.452826e+0	7.335646e-1	4	8.971072e-5	4.891770e-4	1	3.764712e-1	1.000000e+0	1.000000e+0	2.656246e+0	3.764712e-1	1	1	1.414627e-4	1.000000e+0	ovary_MesLHX9_MesGATA2_Supp_PV_Missing_CoelEpi_preGran_Neuro_Germ_Endo,ovary_MesLHX9_preGran_MesGATA2_CoelEpi_Supp_Endo_Missing_Neuro_Epi,ovary_MesLHX9_preGran_Supp_CoelEpi_MesGATA2_Missing_PV_Endo_Neuro_Epi_SMC_Immune,ovary_Supp_MesLHX9_preGran_MesGATA2_Endo_CoelEpi_Missing_Epi_PV_Neuro_Immune	CRYAA
Ensembl Genes	12059	SALL4	470	6.788108e-3	1.000000e+0	2.711921e-1	4.304050e+0	1.161696e+0	5	1.420688e-4	6.114712e-4	1	3.764712e-1	1.000000e+0	1.000000e+0	2.656246e+0	3.764712e-1	1	1	1.414627e-4	1.000000e+0	ovary_CoelEpi_MesLHX9_preGran_MesGATA2_Missing_Endo_Supp_Neuro_Epi_PV_SMC,ovary_CoelEpi_Supp_preGran_MesGATA2_MesLHX9_Missing_PV_Neuro_Epi,ovary_MesGATA2_CoelEpi_preGran_MesLHX9_Endo_PV_Missing_Neuro_Supp_Epi,ovary_Supp_CoelEpi_MesLHX9_PV_preGran_Endo_MesGATA2_Missing_Epi_Neuro_SMC,ovary_preGran_MesGATA2_CoelEpi_MesLHX9_Endo_Missing_Supp_Neuro_PV_Immune_SMC_Epi	SALL4
Ensembl Genes	6342	MEGF11	471	6.836921e-3	1.000000e+0	2.725623e-1	4.296463e+0	1.163748e+0	5	1.423197e-4	6.114712e-4	1	3.764712e-1	1.000000e+0	1.000000e+0	2.656246e+0	3.764712e-1	1	1	1.414627e-4	1.000000e+0	ovary_CoelEpi_Supp_Endo_preGran_MesGATA2_Missing_MesLHX9_Neuro_Epi_Immune,ovary_Endo_Supp_preGran_MesGATA2_CoelEpi_MesLHX9_Missing_PV_Neuro_Epi,ovary_MesLHX9_CoelEpi_MesGATA2_preGran_Endo_Supp_Missing_Neuro_PV_Immune,ovary_Supp_MesGATA2_preGran_Endo_MesLHX9_Missing_CoelEpi_Neuro_Germ_Epi_SMC,ovary_Supp_MesLHX9_Missing_MesGATA2_preGran_CoelEpi_Endo_PV_Neuro_Epi	MEGF11
Ensembl Genes	13832	ETV5	472	6.837717e-3	1.000000e+0	2.720166e-1	4.296340e+0	1.163781e+0	5	1.423237e-4	6.114712e-4	1	3.764712e-1	1.000000e+0	1.000000e+0	2.656246e+0	3.764712e-1	1	1	1.414627e-4	1.000000e+0	ovary_MesLHX9_CoelEpi_Supp_Missing_MesGATA2_preGran_Endo_PV_Neuro_Epi_Germ,ovary_MesLHX9_MesGATA2_Supp_preGran_Missing_PV_CoelEpi_Endo_Neuro_Epi_Immune,ovary_MesLHX9_Supp_MesGATA2_preGran_CoelEpi_Endo_Missing_PV_Neuro_Immune_Germ,ovary_MesLHX9_preGran_Supp_MesGATA2_Missing_Endo_Neuro_CoelEpi_Immune_Epi,ovary_preGran_Supp_MesGATA2_CoelEpi_Endo_MesLHX9_Missing_Immune_Neuro_PV_Epi	ETV5
Ensembl Genes	2750	KNDC1	473	6.873996e-3	1.000000e+0	2.728817e-1	7.903427e+0	3.795822e-1	3	4.642071e-5	3.668827e-4	1	3.764712e-1	1.000000e+0	1.000000e+0	2.656246e+0	3.764712e-1	1	1	1.414627e-4	1.000000e+0	ovary_CoelEpi_MesGATA2_Supp_preGran_MesLHX9_PV_Missing_Endo_Neuro_Epi,ovary_MesLHX9_Supp_preGran_Missing_MesGATA2_CoelEpi_Endo_PV_Neuro,ovary_PV_CoelEpi_MesGATA2_MesLHX9_preGran_Missing_Epi_Supp_Neuro_Endo	KNDC1
Ensembl Genes	14491	MGST2	474	6.889267e-3	1.000000e+0	2.729109e-1	3.644789e+0	1.646186e+0	6	2.013190e-4	7.337654e-4	1	3.764712e-1	1.000000e+0	1.000000e+0	2.656246e+0	3.764712e-1	1	1	1.414627e-4	1.000000e+0	ovary_CoelEpi_MesLHX9_MesGATA2_preGran_Supp_Missing_Endo_Neuro_PV,ovary_MesLHX9_Supp_MesGATA2_CoelEpi_Missing_preGran_PV_Neuro_Epi_Immune_Germ,ovary_MesLHX9_preGran_Supp_PV_MesGATA2_CoelEpi_Endo_Missing_Neuro_Immune_Epi,ovary_Supp_MesGATA2_preGran_Endo_MesLHX9_CoelEpi_Missing_Epi_PV_Neuro,ovary_Supp_MesLHX9_CoelEpi_MesGATA2_PV_preGran_Missing_Neuro_Endo_Epi,ovary_preGran_CoelEpi_MesLHX9_MesGATA2_PV_Supp_Endo_Missing_Epi_Neuro	MGST2
Ensembl Genes	4064	CACNA1C	475	6.981894e-3	1.000000e+0	2.759979e-1	3.222314e+0	2.172352e+0	7	2.656662e-4	8.560597e-4	1	3.764712e-1	1.000000e+0	1.000000e+0	2.656246e+0	3.764712e-1	1	1	1.414627e-4	1.000000e+0	ovary_Endo_preGran_MesLHX9_MesGATA2_CoelEpi_Supp_Missing_Neuro_PV_Immune_Epi,ovary_MesLHX9_MesGATA2_CoelEpi_Missing_Supp_PV_preGran_Germ_Neuro_Endo_Epi,ovary_MesLHX9_Supp_Epi_PV_MesGATA2_preGran_Missing_CoelEpi_Endo_Neuro_Immune,ovary_PV_MesGATA2_Missing_MesLHX9_Supp_preGran_Endo_Neuro_CoelEpi_Immune_Germ,ovary_PV_MesLHX9_Missing_CoelEpi_MesGATA2_Supp_Endo_preGran_Neuro,ovary_Supp_CoelEpi_MesLHX9_MesGATA2_PV_preGran_Endo_Missing_Neuro_Epi,ovary_Supp_Missing_MesLHX9_MesGATA2_preGran_Endo_PV_Neuro_Epi_CoelEpi_Germ	CACNA1C
Ensembl Genes	11936	ARHGAP40	476	6.997821e-3	1.000000e+0	2.760464e-1	7.851723e+0	3.820817e-1	3	4.672640e-5	3.668827e-4	1	3.764712e-1	1.000000e+0	1.000000e+0	2.656246e+0	3.764712e-1	1	1	1.414627e-4	1.000000e+0	ovary_MesLHX9_Supp_MesGATA2_Endo_preGran_Missing_PV_CoelEpi_Neuro_Epi_SMC,ovary_Supp_Missing_MesLHX9_preGran_MesGATA2_CoelEpi_Endo_PV_Neuro_Epi_Immune_Germ,ovary_Supp_preGran_PV_MesLHX9_MesGATA2_CoelEpi_Missing_Endo_Neuro_Epi	ARHGAP40
Ensembl Genes	8240	SKAP1	477	7.061955e-3	1.000000e+0	2.779923e-1	4.262301e+0	1.173075e+0	5	1.434604e-4	6.114712e-4	1	3.764712e-1	1.000000e+0	1.000000e+0	2.656246e+0	3.764712e-1	1	1	1.414627e-4	1.000000e+0	ovary_Endo_Supp_MesLHX9_CoelEpi_Missing_preGran_MesGATA2_Neuro_PV_Epi,ovary_MesGATA2_Supp_Endo_MesLHX9_Neuro_PV_preGran_Epi_Immune_Missing_CoelEpi,ovary_MesLHX9_MesGATA2_Supp_preGran_Missing_PV_Epi_Endo_Neuro_CoelEpi_Immune,ovary_MesLHX9_Missing_Supp_Endo_MesGATA2_preGran_CoelEpi_Neuro_PV_Epi,ovary_Supp_MesLHX9_PV_MesGATA2_CoelEpi_preGran_Missing_Neuro_Endo_Epi	SKAP1
Ensembl Genes	7971	MLLT6	478	7.161229e-3	1.000000e+0	2.813105e-1	1.603378e+1	1.247367e-1	2	1.525458e-5	2.445885e-4	1	3.764712e-1	1.000000e+0	1.000000e+0	2.656246e+0	3.764712e-1	1	1	1.414627e-4	1.000000e+0	ovary_MesLHX9_preGran_Supp_CoelEpi_Missing_MesGATA2_Endo_PV_Germ_Neuro_Epi_Immune,ovary_Supp_preGran_CoelEpi_MesLHX9_MesGATA2_Endo_PV_Missing_Neuro_Immune_Epi_SMC_Germ	MLLT6
Ensembl Genes	1589	TOR1AIP2	479	7.189269e-3	1.000000e+0	2.818223e-1	7.774133e+0	3.858951e-1	3	4.719275e-5	3.668827e-4	1	3.764712e-1	1.000000e+0	1.000000e+0	2.656246e+0	3.764712e-1	1	1	1.414627e-4	1.000000e+0	ovary_MesGATA2_Supp_MesLHX9_preGran_PV_Endo_Missing_CoelEpi_Neuro_Epi_Immune,ovary_Supp_MesLHX9_preGran_MesGATA2_CoelEpi_Missing_Endo_PV_Neuro_Epi_Germ,ovary_preGran_MesLHX9_MesGATA2_Supp_PV_Endo_CoelEpi_Missing_Neuro	TOR1AIP2
Ensembl Genes	10692	PELI1	480	7.307953e-3	1.000000e+0	2.858780e-1	4.226409e+0	1.183037e+0	5	1.446787e-4	6.114712e-4	1	3.764712e-1	1.000000e+0	1.000000e+0	2.656246e+0	3.764712e-1	1	1	1.414627e-4	1.000000e+0	ovary_MesGATA2_MesLHX9_Endo_Missing_preGran_CoelEpi_Supp_Neuro_Epi_PV,ovary_MesGATA2_MesLHX9_PV_CoelEpi_Endo_Missing_Neuro_Supp_Immune_preGran,ovary_MesLHX9_CoelEpi_Endo_Missing_Supp_preGran_PV_MesGATA2_Neuro_Epi_Immune_SMC,ovary_MesLHX9_Supp_preGran_Missing_MesGATA2_PV_CoelEpi_Immune_Neuro_Epi,ovary_preGran_Endo_MesLHX9_Supp_MesGATA2_PV_CoelEpi_Neuro_Epi_Immune_SMC_Missing	PELI1
